time,open,high,low,close,tick_volume,spread,real_volume,ema_200,ema_117,ema_50,atr,atr_smma_fast,atr_smma_slow,heikin_close,heikin_open,heikin_high,heikin_low,tlb,price_density,kama,efficiency_ratio
2022-06-27 06:30:00,1.05552,1.05565,1.05502,1.05565,1326.0,0,0.0,,,,0.00108,0.00115,0.00082,1.05546,1.0557789243586404,1.0557789243586404,1.05502,-1.0,5.570719602977608,,0.1568123393316184
2022-06-27 07:00:00,1.05564,1.05651,1.05546,1.05646,1266.0,0,0.0,,,,0.00108,0.00112,0.00083,1.05602,1.0556194621793202,1.05651,1.05546,-1.0,5.459057071960222,,0.1927809680065518
2022-06-27 07:30:00,1.05646,1.05653,1.05614,1.05649,1158.0,0,0.0,,,1.05474,0.00103,0.0011,0.00084,1.0564,1.05581973108966,1.05653,1.05581973108966,1.0,5.379652605458957,,0.156089193825037
2022-06-27 08:00:00,1.05648,1.05707,1.05641,1.05677,1479.0,0,0.0,,,1.05482,0.00101,0.00106,0.00084,1.05668,1.05610986554483,1.05707,1.05610986554483,1.0,5.446650124069377,,0.2
2022-06-27 08:30:00,1.05677,1.05681,1.05586,1.0559,1644.0,0,0.0,,,1.05486,0.001,0.00104,0.00085,1.05634,1.056394932772415,1.05681,1.05586,1.0,6.050139275765912,,0.1690258118234774
2022-06-27 09:00:00,1.0559,1.05627,1.05543,1.05592,2125.0,0,0.0,,,1.0549,0.00099,0.00102,0.00085,1.05588,1.0563674663862077,1.0563674663862077,1.05543,-1.0,7.353535353535362,,0.0927272727272736
2022-06-27 09:30:00,1.05595,1.05696,1.05565,1.05681,2129.0,0,0.0,,,1.05498,0.00101,0.00101,0.00085,1.05634,1.0561237331931037,1.05696,1.05565,-1.0,5.984615384615284,,0.1635750421585176
2022-06-27 10:00:00,1.05682,1.05841,1.05633,1.05815,3446.0,0,0.0,,,1.0551,0.00109,0.00102,0.00086,1.05743,1.0562318665965518,1.05841,1.0562318665965518,1.0,5.335585585585534,,0.2249999999999969
2022-06-27 10:30:00,1.05816,1.05903,1.05789,1.05878,2914.0,0,0.0,,,1.05525,0.00109,0.00104,0.00087,1.05846,1.056830933298276,1.05903,1.056830933298276,1.0,5.236203090507551,,0.2249999999999969
2022-06-27 11:00:00,1.05877,1.05912,1.05781,1.05811,2260.0,0,0.0,,,1.05536,0.00111,0.00106,0.00087,1.05845,1.057645466649138,1.05912,1.057645466649138,1.0,5.304635761589184,,0.2513966480447107
2022-06-27 11:30:00,1.05812,1.05877,1.05752,1.0584,2140.0,0,0.0,,,1.05548,0.00112,0.00108,0.00088,1.0582,1.0580477333245688,1.05877,1.05752,1.0,5.4194260485648655,,0.2235099337748347
2022-06-27 12:00:00,1.05841,1.05884,1.05756,1.05783,2137.0,0,0.0,,,1.05557,0.00113,0.00111,0.00088,1.05816,1.0581238666622843,1.05884,1.05756,1.0,5.863325740318673,,0.2643284858853858
2022-06-27 12:30:00,1.05783,1.05865,1.0568,1.05687,1833.0,0,0.0,,,1.05562,0.00118,0.00113,0.00089,1.05754,1.058141933331142,1.05865,1.0568,-1.0,6.339024390243796,,0.1334431630972
2022-06-27 13:00:00,1.05689,1.05809,1.05684,1.05796,2233.0,0,0.0,,,1.05571,0.00119,0.00115,0.0009,1.05744,1.057840966665571,1.05809,1.05684,-1.0,6.434146341463335,,0.1932515337423414
2022-06-27 13:30:00,1.05797,1.05888,1.05791,1.05847,2104.0,0,0.0,,,1.05582,0.00117,0.00116,0.00091,1.05831,1.0576404833327857,1.05888,1.0576404833327857,1.0,6.524390243902356,,0.1604150039904321
2022-06-27 14:00:00,1.05848,1.0586,1.05717,1.05719,1765.0,0,0.0,,,1.05587,0.00119,0.00117,0.00091,1.05786,1.0579752416663928,1.0586,1.05717,1.0,6.609756097560964,,0.0090909090909184
2022-06-27 14:30:00,1.05719,1.0579,1.05645,1.05669,1921.0,0,0.0,,,1.05591,0.00121,0.00119,0.00092,1.05706,1.0579176208331964,1.0579176208331964,1.05645,-1.0,6.65609756097563,,0.0015037593984894
2022-06-27 15:00:00,1.05665,1.0574,1.05635,1.05674,2502.0,0,0.0,,,1.05594,0.0012,0.00119,0.00092,1.05679,1.0574888104165985,1.0574888104165985,1.05635,-1.0,6.873170731707298,1.056690702618423,0.0128301886792455
2022-06-27 15:30:00,1.05675,1.05708,1.05536,1.05681,2760.0,0,0.0,,,1.05597,0.00123,0.0012,0.00093,1.0565,1.0571394052082992,1.0571394052082992,1.05536,-1.0,6.870731707317092,1.0566935510265545,0.0979757085020182
2022-06-27 16:00:00,1.05683,1.05856,1.05683,1.0583,2394.0,0,0.0,,,1.05606,0.00127,0.00122,0.00094,1.05763,1.0568197026041497,1.05856,1.0568197026041497,1.0,6.948780487804921,1.056730315558587,0.1560606060606011
2022-06-27 16:30:00,1.0583,1.05863,1.05741,1.05815,3620.0,0,0.0,,,1.05615,0.00127,0.00124,0.00095,1.05812,1.0572248513020748,1.05863,1.0572248513020748,1.0,7.146341463414618,1.0567703462461995,0.1560606060606011
2022-06-27 17:00:00,1.05816,1.05862,1.05701,1.0574,3433.0,0,0.0,,,1.0562,0.00129,0.00125,0.00095,1.0578,1.0576724256510373,1.05862,1.05701,1.0,6.464065708418975,1.0567818573480698,0.0986321094312349
2022-06-27 17:30:00,1.05738,1.05989,1.05723,1.05971,3890.0,0,0.0,,,1.05633,0.00139,0.00129,0.00096,1.05855,1.0577362128255188,1.05989,1.05723,1.0,4.998456790123447,1.0568667042107354,0.2598225602027857
2022-06-27 18:00:00,1.05969,1.0615,1.05945,1.06095,3312.0,0,0.0,,,1.05651,0.00144,0.00133,0.00097,1.0604,1.058143106412759,1.0615,1.058143106412759,1.0,5.141975308641945,1.0569399653183915,0.3207324276432332
2022-06-27 18:30:00,1.06096,1.06137,1.05993,1.06003,2487.0,0,0.0,,,1.05665,0.00144,0.00137,0.00098,1.06057,1.0592715532063797,1.06137,1.0592715532063797,1.0,5.4462540716612295,1.057033293138622,0.2471783295711033
2022-06-27 19:00:00,1.06002,1.06046,1.05971,1.05986,1807.0,0,0.0,,,1.05678,0.00139,0.00139,0.00099,1.06001,1.0599207766031895,1.06046,1.05971,1.0,5.38436482084689,1.0571027731119231,0.1990632318501161
2022-06-27 19:30:00,1.05987,1.06002,1.05935,1.05975,1401.0,0,0.0,,,1.05689,0.00134,0.0014,0.001,1.05975,1.059965388301595,1.06002,1.05935,-1.0,5.594462540716598,1.0571932423270667,0.1899766899766867
2022-06-27 20:00:00,1.05975,1.05992,1.05824,1.05885,2332.0,0,0.0,,,1.05697,0.00136,0.00139,0.001,1.05919,1.0598576941507971,1.05992,1.05824,-1.0,5.610749185667736,1.0572350089676508,0.1169853768278988
2022-06-27 20:30:00,1.05884,1.0592,1.05844,1.05905,1571.0,0,0.0,,,1.05705,0.00132,0.00137,0.00101,1.05888,1.0595238470753987,1.0595238470753987,1.05844,-1.0,5.574918566775247,1.057277310336802,0.184102863822321
2022-06-27 21:00:00,1.05906,1.05942,1.05869,1.05914,1496.0,0,0.0,,,1.05713,0.00128,0.00134,0.00101,1.05908,1.0592019235376997,1.05942,1.05869,-1.0,5.648208469055386,1.0573248666202253,0.1874272409778767
2022-06-27 21:30:00,1.05913,1.05926,1.05797,1.05843,1328.0,0,0.0,,,1.05719,0.00128,0.00132,0.00102,1.0587,1.0591409617688496,1.05926,1.05797,-1.0,5.607491856677559,1.0573518604491559,0.0952941176470542
2022-06-27 22:00:00,1.05844,1.0589,1.05784,1.05873,1390.0,0,0.0,,,1.05725,0.00126,0.0013,0.00102,1.05848,1.0589204808844248,1.0589204808844248,1.05784,-1.0,5.415309446254078,1.0573802488934492,0.0363408521303264
2022-06-27 22:30:00,1.05874,1.05876,1.05786,1.05803,1340.0,0,0.0,,,1.05728,0.00124,0.00128,0.00103,1.05835,1.0587002404422123,1.05876,1.05786,-1.0,5.3159609120521605,1.0573909343788015,0.0467872738615108
2022-06-27 23:00:00,1.05804,1.05834,1.05781,1.05809,720.0,0,0.0,,,1.05731,0.00119,0.00125,0.00103,1.05807,1.058525120221106,1.058525120221106,1.05781,-1.0,5.18241042345277,1.0574013458634095,0.0012970168612276
2022-06-27 23:30:00,1.05808,1.05832,1.05783,1.05817,425.0,0,0.0,,,1.05734,0.00114,0.00122,0.00103,1.0581,1.058297560110553,1.05832,1.05783,-1.0,5.055374592833877,1.0574109360689337,0.0151216305062423
2022-06-28 00:00:00,1.05805,1.05852,1.05805,1.05836,125.0,2,0.0,,,1.05738,0.00109,0.00118,0.00103,1.05824,1.0581987800552766,1.05852,1.05805,-1.0,4.899022801302958,1.0574287657971027,0.0357383681726168
2022-06-28 00:30:00,1.05836,1.05857,1.05825,1.05843,303.0,0,0.0,,,1.05742,0.00103,0.00114,0.00103,1.0584,1.0582193900276384,1.05857,1.0582193900276384,1.0,4.651465798045599,1.0574442066870826,0.1119081779053065
2022-06-28 01:00:00,1.05843,1.05853,1.0582,1.05827,491.0,0,0.0,,,1.05746,0.00098,0.00109,0.00103,1.05836,1.058309695013819,1.05853,1.0582,1.0,4.552117263843646,1.0574613249840472,0.0238278247501943
2022-06-28 01:30:00,1.05827,1.05827,1.05763,1.05798,623.0,0,0.0,,,1.05748,0.00096,0.00104,0.00103,1.05804,1.0583348475069096,1.0583348475069096,1.05763,-1.0,4.483713355048844,1.0574696221760527,0.0383111806098584
2022-06-28 02:00:00,1.05798,1.05821,1.05766,1.05775,446.0,0,0.0,,,1.05749,0.00093,0.001,0.00103,1.0579,1.0581874237534548,1.05821,1.05766,-1.0,4.327361563517888,1.0574734515597053,0.047700170357741
2022-06-28 02:30:00,1.05774,1.05812,1.05765,1.05798,588.0,0,0.0,,,1.05751,0.0009,0.00096,0.00103,1.05787,1.0580437118767274,1.05812,1.05765,-1.0,4.198697068403871,1.057478518988056,0.1124673060156933
2022-06-28 03:00:00,1.05798,1.05855,1.05789,1.05827,1569.0,0,0.0,,,1.05754,0.00088,0.00093,0.00102,1.05817,1.0579568559383636,1.05855,1.05789,1.0,4.267100977198637,1.057485349373731,0.1306575576430416
2022-06-28 03:30:00,1.05827,1.05853,1.05706,1.05763,1477.0,0,0.0,,,1.05754,0.00092,0.00092,0.00102,1.05787,1.0580634279691818,1.05853,1.05706,-1.0,5.464668094218162,1.0574864444586347,0.0667752442996773
2022-06-28 04:00:00,1.05762,1.05866,1.05762,1.05813,1530.0,0,0.0,,,1.05756,0.00093,0.00091,0.00102,1.05801,1.057966713984591,1.05866,1.05762,1.0,5.523385300667958,1.057492945401838,0.0150575730735166
2022-06-28 04:30:00,1.05813,1.05833,1.05732,1.0575,2318.0,0,0.0,,,1.05756,0.00094,0.00091,0.00102,1.05782,1.0579883569922954,1.05833,1.05732,1.0,5.432071269487555,1.0574930291089877,0.0552251486830778
2022-06-28 05:00:00,1.05751,1.05796,1.05715,1.05737,1692.0,0,0.0,,,1.05755,0.00093,0.00092,0.00102,1.0575,1.0579041784961478,1.05796,1.05715,1.0,5.326576576576516,1.0574919998921257,0.0026905829596389
2022-06-28 05:30:00,1.05739,1.05815,1.05728,1.05769,1425.0,0,0.0,,,1.05756,0.00092,0.00093,0.00102,1.05763,1.057702089248074,1.05815,1.05728,1.0,4.840090090089992,1.0574940767643004,0.2205240174672378
2022-06-28 06:00:00,1.05767,1.05808,1.05758,1.05782,1409.0,0,0.0,,,1.05757,0.00089,0.00092,0.00102,1.05779,1.0576660446240371,1.05808,1.05758,1.0,4.677494199536,1.0574977944146924,0.3888198757764123
2022-06-28 06:30:00,1.05783,1.05849,1.05777,1.0581,1341.0,0,0.0,,,1.05759,0.00088,0.00091,0.00101,1.05805,1.0577280223120185,1.05849,1.0577280223120185,1.0,5.61764705882362,1.0575070035584737,0.260458839406209
2022-06-28 07:00:00,1.0581,1.05819,1.05781,1.058,921.0,0,0.0,,,1.05761,0.00084,0.00089,0.00101,1.05802,1.0578890111560093,1.05819,1.05781,1.0,6.408783783783932,1.0575145108754374,0.2534059945504084
2022-06-28 07:30:00,1.05802,1.05804,1.05742,1.05757,993.0,0,0.0,,,1.0576,0.00083,0.00087,0.00101,1.05776,1.0579545055780046,1.05804,1.05742,-1.0,6.513986013986223,1.0575151770769655,0.2845953002611058
2022-06-28 08:00:00,1.05756,1.05777,1.05744,1.05755,674.0,0,0.0,,,1.0576,0.00079,0.00085,0.001,1.05758,1.0578572527890024,1.0578572527890024,1.05744,-1.0,7.451476793248908,1.057515464857275,0.1917404129793624
2022-06-28 08:30:00,1.05754,1.05776,1.05705,1.05711,1217.0,0,0.0,,,1.05758,0.00079,0.00083,0.001,1.05736,1.057718626394501,1.05776,1.05705,-1.0,7.729083665338552,1.057512916120423,0.2763532763532828
2022-06-28 09:00:00,1.05712,1.05956,1.05706,1.05947,3352.0,0,0.0,,,1.05766,0.00091,0.00083,0.001,1.0583,1.0575393131972506,1.05956,1.05706,1.0,5.893557422969357,1.0575429785841952,0.035522066738422
2022-06-28 09:30:00,1.05948,1.06062,1.05825,1.05826,3416.0,0,0.0,,,1.05768,0.00101,0.00087,0.001,1.05915,1.0579196565986253,1.06062,1.0579196565986253,1.0,5.901960784313888,1.0575525966532084,0.0173646578140964
2022-06-28 10:00:00,1.05828,1.05953,1.05821,1.05887,4259.0,0,0.0,,,1.05773,0.00104,0.00091,0.001,1.05872,1.0585348282993126,1.05953,1.05821,1.0,5.932773109243814,1.0575739477899695,0.0138613861386167
2022-06-28 10:30:00,1.05888,1.05941,1.05824,1.05842,3140.0,0,0.0,,,1.05775,0.00105,0.00096,0.001,1.05874,1.0586274141496563,1.05941,1.05824,1.0,6.10924369747909,1.0575822946935878,0.0395939086294299
2022-06-28 11:00:00,1.05842,1.05896,1.05743,1.05876,3506.0,0,0.0,,,1.05779,0.00108,0.00102,0.001,1.05839,1.0586837070748285,1.05896,1.05743,-1.0,6.302521008403428,1.0575894959574565,0.0661401776900232
2022-06-28 11:30:00,1.05875,1.05976,1.05854,1.0592,2844.0,0,0.0,,,1.05785,0.00109,0.00105,0.001,1.05906,1.0585368535374142,1.05976,1.0585368535374142,1.0,6.571428571428731,1.057598315642875,0.098188751191597
2022-06-28 12:00:00,1.05918,1.0597,1.05825,1.05845,2253.0,0,0.0,,,1.05787,0.00112,0.00108,0.00101,1.05889,1.058798426768707,1.0597,1.05825,1.0,6.647058823529573,1.0576027519549516,0.0081447963800834
2022-06-28 12:30:00,1.05844,1.05886,1.05812,1.05859,2282.0,0,0.0,,,1.0579,0.00109,0.00109,0.00101,1.0585,1.0588442133843534,1.05886,1.05812,1.0,6.742296918767612,1.0576074275915488,0.0143884892086272
2022-06-28 13:00:00,1.05858,1.05906,1.0584,1.05896,2237.0,0,0.0,,,1.05794,0.00106,0.00109,0.00101,1.05875,1.0586721066921767,1.05906,1.0584,1.0,7.005602240896458,1.0576184565308717,0.0609002647837458
2022-06-28 13:30:00,1.05897,1.05904,1.05777,1.05782,2339.0,0,0.0,,,1.05794,0.00107,0.00109,0.00101,1.0584,1.0587110533460884,1.05904,1.05777,-1.0,7.170868347339005,1.057619948734018,0.0131362889983527
2022-06-28 14:00:00,1.05782,1.05883,1.0576,1.05836,2038.0,0,0.0,,,1.05795,0.00108,0.00108,0.00101,1.05815,1.0585555266730442,1.05883,1.0576,-1.0,6.331775700934586,1.0576239764151514,0.0488390712570051
2022-06-28 14:30:00,1.05837,1.05839,1.05634,1.05696,2505.0,0,0.0,,,1.05792,0.00115,0.00109,0.00101,1.05752,1.0583527633365222,1.05839,1.05634,-1.0,4.974182444061907,1.0576175598857451,0.0746705710102491
2022-06-28 15:00:00,1.05695,1.05708,1.05481,1.05568,2842.0,0,0.0,,,1.05783,0.00123,0.00112,0.00101,1.05613,1.0579363816682612,1.0579363816682612,1.05481,-1.0,4.188010899182465,1.057598835711664,0.1767918088737258
2022-06-28 15:30:00,1.05566,1.05578,1.05328,1.05378,3056.0,0,0.0,,,1.05767,0.00132,0.00117,0.00102,1.05462,1.0570331908341306,1.0570331908341306,1.05328,-1.0,3.749699157641354,1.057537811219794,0.2419861722187372
2022-06-28 16:00:00,1.05377,1.0542,1.05231,1.05296,2999.0,0,0.0,,,1.05748,0.00136,0.00123,0.00102,1.05331,1.0558265954170651,1.0558265954170651,1.05231,-1.0,3.778580024067349,1.057444477677409,0.3185459026494183
2022-06-28 16:30:00,1.05297,1.05388,1.0526,1.05329,3133.0,0,0.0,,,1.05732,0.00136,0.00128,0.00103,1.05318,1.0545682977085329,1.0545682977085329,1.0526,-1.0,3.485530546623747,1.0573667777733642,0.2642812303829209
2022-06-28 17:00:00,1.05329,1.05342,1.05129,1.05169,3221.0,0,0.0,,1.05648,1.0571,0.00141,0.00134,0.00103,1.05242,1.0538741488542662,1.0538741488542662,1.05129,-1.0,3.252918287937697,1.0571404604936792,0.3264367816091844
2022-06-28 17:30:00,1.05168,1.05207,1.05034,1.05173,3898.0,0,0.0,,1.0564,1.05689,0.00144,0.00138,0.00104,1.05146,1.053147074427133,1.053147074427133,1.05034,-1.0,3.345330739299589,1.056932028501315,0.3481308411214883
2022-06-28 18:00:00,1.05171,1.05316,1.05134,1.05252,3325.0,0,0.0,,1.05633,1.05672,0.00146,0.00141,0.00104,1.05218,1.0523035372135665,1.05316,1.05134,-1.0,3.4357976653696385,1.0568125900525227,0.2980877390326234
2022-06-28 18:30:00,1.05251,1.0539,1.05247,1.05343,2799.0,0,0.0,,1.05628,1.05659,0.00146,0.00143,0.00105,1.05308,1.052241768606783,1.0539,1.052241768606783,1.0,3.49805447470818,1.0566777374084297,0.2536664856056429
2022-06-28 19:00:00,1.05344,1.05415,1.05279,1.0539,2488.0,0,0.0,,1.05624,1.05648,0.00145,0.00144,0.00105,1.05357,1.0526608843033916,1.05415,1.0526608843033916,1.0,3.644941634241268,1.0565426452948585,0.2183173588924355
2022-06-28 19:30:00,1.05391,1.05404,1.05215,1.05231,1864.0,0,0.0,,1.05618,1.05632,0.00148,0.00146,0.00106,1.0531,1.0531154421516955,1.05404,1.05215,1.0,3.663424124513633,1.0563162936329276,0.2637913741223572
2022-06-28 20:00:00,1.05231,1.0525,1.05169,1.05208,2111.0,0,0.0,,1.05611,1.05615,0.00144,0.00146,0.00106,1.05215,1.0531077210758475,1.0531077210758475,1.05169,-1.0,3.772373540856027,1.0560879111453247,0.2714640198511164
2022-06-28 20:30:00,1.05209,1.05328,1.05183,1.05322,1509.0,0,0.0,,1.05606,1.05604,0.00144,0.00145,0.00107,1.0526,1.052628860537924,1.05328,1.05183,-1.0,3.78210116731517,1.0559729143594152,0.186570743405269
2022-06-28 21:00:00,1.05319,1.05346,1.05265,1.0532,1602.0,0,0.0,,1.05601,1.05593,0.00139,0.00144,0.00107,1.05313,1.052614430268962,1.05346,1.052614430268962,-1.0,3.652723735408548,1.055877361629888,0.3387358184764863
2022-06-28 21:30:00,1.05318,1.0532,1.05203,1.05221,1382.0,0,0.0,,1.05595,1.05578,0.00138,0.00143,0.00107,1.05266,1.052872215134481,1.0532,1.05203,-1.0,3.823779193205898,1.0557200203029022,0.3307818480043573
2022-06-28 22:00:00,1.05224,1.05282,1.05198,1.05258,1394.0,0,0.0,,1.05589,1.05566,0.00134,0.0014,0.00108,1.0524,1.0527661075672403,1.05282,1.05198,-1.0,3.76539278131632,1.0555944454258657,0.3484764542936127
2022-06-28 22:30:00,1.05257,1.05275,1.05198,1.05259,1439.0,0,0.0,,1.05583,1.05554,0.0013,0.00137,0.00108,1.05247,1.0525830537836205,1.05275,1.05198,-1.0,3.736730360934154,1.0554881686389992,0.3310618966496245
2022-06-28 23:00:00,1.05259,1.05279,1.05189,1.05216,635.0,0,0.0,,1.05577,1.0554,0.00127,0.00134,0.00108,1.05236,1.05252652689181,1.05279,1.05189,-1.0,3.6104033970275937,1.0553511657856596,0.3728813559321942
2022-06-28 23:30:00,1.05215,1.05232,1.05198,1.05205,443.0,0,0.0,,1.05571,1.05527,0.0012,0.0013,0.00108,1.05212,1.0524432634459049,1.0524432634459049,1.05198,-1.0,3.5288461538461293,1.055228049897385,0.4116292458261286
2022-06-29 00:00:00,1.05192,1.05216,1.05192,1.05216,58.0,0,0.0,,1.05565,1.05515,0.00113,0.00125,0.00108,1.05204,1.0522816317229524,1.0522816317229524,1.05192,-1.0,3.6399082568807617,1.0551151663429728,0.3759713090256887
2022-06-29 00:30:00,1.05216,1.05219,1.05203,1.05217,156.0,1,0.0,,1.05559,1.05503,0.00106,0.00119,0.00108,1.05214,1.0521608158614764,1.05219,1.05203,-1.0,3.6181192660550834,1.0550047323557372,0.3867469879517903
2022-06-29 01:00:00,1.05221,1.05233,1.05178,1.05191,705.0,0,0.0,,1.05553,1.05491,0.00103,0.00114,0.00108,1.05206,1.0521504079307382,1.05233,1.05178,1.0,3.639080459770121,1.0548772284770922,0.4275318374772445
2022-06-29 01:30:00,1.05191,1.05266,1.05189,1.05264,763.0,0,0.0,,1.05548,1.05482,0.00101,0.00109,0.00108,1.05228,1.052105203965369,1.05266,1.05189,1.0,3.639575971731489,1.0547998684590658,0.3221393034825695
